VALUES
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
1848.5537869915909
